tweet,tokenized_sents,clean_english,negPos,pol
batshuayi beikta rdvan dilmen fenerbaheyi bitirdi,['batshuayi beikta rdvan dilmen fenerbaheyi bitirdi'],batshuayi beikta rdvan dilmen finished fenerbahce,Neutral,0.0
Biz savunmay Barcelona Lazio gerekten ok kaliteli takmlara kar yaptk . Fenerbahe bireysel kalite i yapabilecek rfan adamlar pasifizie edersek Feneri rahat bir ekilde savunabiliriz gei oyununu iyi yapmamz lazm .,"['Biz savunmay Barcelona Lazio gerekten ok kaliteli takmlara kar yaptk .', 'Fenerbahe bireysel kalite i yapabilecek rfan adamlar pasifizie edersek Feneri rahat bir ekilde savunabiliriz gei oyununu iyi yapmamz lazm .']","We defended Barcelona Lazio against really good quality teams. If we pacify Fenerbahe men who can do individual quality work, we can defend Fener easily, we must do the passing game well.",Positive,0.18333333333333332
Fenerbahe x,['Fenerbahe x'],Fenerbahce x,Neutral,0.0
Crespoya syleyin maa byle ksn aq,['Crespoya syleyin maa byle ksn aq'],Tell Crespo,Neutral,0.0
FENERBAHEmiz iin hayrl olsun Can gnlden tebrik ederim baarlar dilerim Uur abi,['FENERBAHEmiz iin hayrl olsun Can gnlden tebrik ederim baarlar dilerim Uur abi'],"Good luck for our FENERBAH I sincerely congratulate you, I wish you success, Uur brother",Positive,0.5
Merhaba sevgilim yine ben geldim .,['Merhaba sevgilim yine ben geldim .'],"Hello darling, it's me again.",Neutral,0.0
Buyur gel diyecem msait deilim nk akm min ma var,['Buyur gel diyecem msait deilim nk akm min ma var'],I'm not available because I have a current min ma,Negative,-0.1
Kadkyde ak fotosu Bugn gnlerden Fenerbahe,['Kadkyde ak fotosu Bugn gnlerden Fenerbahe'],White photo in Kadky Today Fenerbahe,Neutral,0.0
Galatasaray Fenerbahe,['Galatasaray Fenerbahe'],Galatasaray Fenerbahce,Neutral,0.0
BGN GNLERDEN FENERBAHE,['BGN GNLERDEN FENERBAHE'],FENERBAHE FROM BGN DAYS,Neutral,0.0
Nasl yklsn kardeim takm Taraftar Silivri yolunda Daraacnda olsak bile son szmz Fenerbahe demiken nasl yklsn takm sezonunda kulp kme dme potasndayken stadyumu dolduran takm nasl yklsn,['Nasl yklsn kardeim takm Taraftar Silivri yolunda Daraacnda olsak bile son szmz Fenerbahe demiken nasl yklsn takm sezonunda kulp kme dme potasndayken stadyumu dolduran takm nasl yklsn'],"How will the team that fills the stadium when the team is in the pot during the team season, how should the team that fills the stadium, even if we are in Daraac on the way to Silivri, our last word is Fenerbahe",Neutral,0.0
Galatasarayda bakan adaylar Metin ztrk Eref Hamamcolunun Torrentle devam edilip edilmemesiyle ilgili kesin bir karar vermedikleri ancak Fenerbahe mann belirleyecei olaca belirtildi . Milliyet,"['Galatasarayda bakan adaylar Metin ztrk Eref Hamamcolunun Torrentle devam edilip edilmemesiyle ilgili kesin bir karar vermedikleri ancak Fenerbahe mann belirleyecei olaca belirtildi .', 'Milliyet']","It was stated that the candidates for the minister in Galatasaray, Metin ztrk Eref Hamamcolunu, did not make a definite decision about whether to continue with Torrent, but it would be determined by Fenerbahe mann. Nationality",Neutral,0.0
Fenerbahe,['Fenerbahe'],Fenerbahe,Neutral,0.0
Fenerbahede kadro d kalan Mesut zilden derbi paylam,['Fenerbahede kadro d kalan Mesut zilden derbi paylam'],"Mesut, who is out of the squad in Fenerbahe, is playing derby from the bell.",Neutral,0.0
Fenerbahe Galatasaray,['Fenerbahe Galatasaray'],Fenerbahe Galatasaray,Neutral,0.0
Heryerden bilet var koun koun koun,['Heryerden bilet var koun koun koun'],"There are tickets from everywhere, run, run, run",Neutral,0.0
brahim bey durum gerekten komik olmaya balad kurul ike yapld iddia edilen malarla ilgili deerlendirmesini yapacaktr denilen cmleden nasl Fenerbahe ikecidir anlam kardnz . Hkm blmn verdim bir okuyun ike ad geiyor .,"['brahim bey durum gerekten komik olmaya balad kurul ike yapld iddia edilen malarla ilgili deerlendirmesini yapacaktr denilen cmleden nasl Fenerbahe ikecidir anlam kardnz .', 'Hkm blmn verdim bir okuyun ike ad geiyor .']","The situation started to become really funny and the situation started to be funny. From the sentence ""Brahim Bey will make his assessment of the works allegedly made with the Board,"" how is Fenerbahe ikeci? I gave the judgment part and the name is mentioned in a read.",Positive,0.13333333333333333
Fenerbahe Safiport Sopron Basket final ma sonras taraftarlarmz lker Spor Etkinlik Salonundan lker Stadyumuna tayacak otobsler Bat giriinde yer alan ak otoparktan kalkacaktr . Otobsler cretsizdir .,"['Fenerbahe Safiport Sopron Basket final ma sonras taraftarlarmz lker Spor Etkinlik Salonundan lker Stadyumuna tayacak otobsler Bat giriinde yer alan ak otoparktan kalkacaktr .', 'Otobsler cretsizdir .']","After the Fenerbahe Safiport Sopron Basket final game, the buses that will transport our fans from the İlker Spor Event Hall to the İlker Stadium will depart from the open parking lot located at the West entrance. Buses are free.",Neutral,0.0
gzel bi video yapn . derbi mana kyoruz medya ekibi hi mi almyor,"['gzel bi video yapn .', 'derbi mana kyoruz medya ekibi hi mi almyor']","make a good video. we mean derby, media team is not buying",Positive,0.19374999999999998
Galatasaray Fenerbahe man Fenerbahe alrsa kiiyi bele Akakocaya gtrecem yemek yol benden ahdhhshxhzhxbBeiktalym,['Galatasaray Fenerbahe man Fenerbahe alrsa kiiyi bele Akakocaya gtrecem yemek yol benden ahdhhshxhzhxbBeiktalym'],"Galatasaray Fenerbahe If Fenerbahe wins, I will go to Akakoca.",Positive,0.3
bi gzellik yapn stad skorbordlarndan euroleague finalini yaynlayn,['bi gzellik yapn stad skorbordlarndan euroleague finalini yaynlayn'],do something nice broadcast the euroleague final from stadium scoreboards,Positive,0.3
Hahahahaha tarafsz medyaya bak adam siyaset yapmaya gelmi Fenerbahe hallere geldi yaziklar olsun,['Hahahahaha tarafsz medyaya bak adam siyaset yapmaya gelmi Fenerbahe hallere geldi yaziklar olsun'],"Hahahahaha look at the impartial media, the man has come to politics Fenerbahe has come to the situation, shame on you",Positive,0.2
Allahm mbarek ramazan aynn hrmetine nce kadn basketbol takmnn Euroleaguei kazanmasn sonra Fenerbahenin derbide cimbomu toklatlamasn nasip eyle rabbi ... Var,['Allahm mbarek ramazan aynn hrmetine nce kadn basketbol takmnn Euroleaguei kazanmasn sonra Fenerbahenin derbide cimbomu toklatlamasn nasip eyle rabbi ... Var'],"For the sake of the holy month of Ramadan, may Allah grant the women's basketball team to win the Euroleague and then let Fenerbahe slap my fist in the derby, Lord.",Positive,0.8
FenerbaheGalatasaray takmn karlat son derbinin tanesinde zeri sar kart kt . Sar Kart st gt BetAndYou,"['FenerbaheGalatasaray takmn karlat son derbinin tanesinde zeri sar kart kt .', 'Sar Kart st gt BetAndYou']","In the last derby, FenerbaheGalatasaray team had a yellow card. Sar Kart st gt BetAndYou",Neutral,0.0
Fenerium st isteyen,['Fenerium st isteyen'],Fenerium st wishing,Neutral,0.0
alfa Benim tane takimim var fenerbahe mraniye kastamonu birde dzcespor yeter abisi bana eyvallah,['alfa Benim tane takimim var fenerbahe mraniye kastamonu birde dzcespor yeter abisi bana eyvallah'],alpha I have one team fenerbahe mraniye kastamonu and dzcespor enough brother thank me,Neutral,0.0
Sat yarn satarsn trl,['Sat yarn satarsn trl'],sell yarn trl,Negative,-0.1
Kfrn gnah saylmad bir gn ...,['Kfrn gnah saylmad bir gn ...'],A day when Kfrn is not considered a sin...,Neutral,0.0
BUGN GNLERDEN FENERBAHE,['BUGN GNLERDEN FENERBAHE'],"FROM TODAY, FENERBAH",Neutral,0.0
Fenerbahe umarm dier sezon ampiyon olur,['Fenerbahe umarm dier sezon ampiyon olur'],I hope Fenerbahe will be champions next season,Neutral,0.0
,[],,Neutral,0.0
,[],,Neutral,0.0
Bugn gnlerden,['Bugn gnlerden'],from today,Neutral,0.0
inanay inanay,['inanay inanay'],Believe,Neutral,0.0
yldzlar ekleseydiniz yaa olmad byle,['yldzlar ekleseydiniz yaa olmad byle'],"If you had added stars, it wouldn't have happened.",Neutral,0.0
yi geceler bebeimmm,['yi geceler bebeimmm'],good night baby,Positive,0.7
Bize mirastr sevda.. Bizden evlatlarma kalacak.. nn yanna koyduk Bugn bizim bayrammzalmadan gelme mm iVar maz,['Bize mirastr sevda.. Bizden evlatlarma kalacak.. nn yanna koyduk Bugn bizim bayrammzalmadan gelme mm iVar maz'],Love is a legacy to us.. It will be left to my children from us.,Positive,0.25
Galatasaray haftaki ma kazanrsa lig tarihinde Fenerbaheyi kendi evinde st ste yenen ilk takm olacak .,['Galatasaray haftaki ma kazanrsa lig tarihinde Fenerbaheyi kendi evinde st ste yenen ilk takm olacak .'],"If Galatasaray wins this week 's game , it will be the first team in league history to beat Fenerbahe together at home .",Positive,0.04999999999999999
Btn fenerbahe sevenlerine basal diliyorum halde,['Btn fenerbahe sevenlerine basal diliyorum halde'],I wish basal to all fenerbahe lovers,Neutral,0.0
Ali ko gelince yllk Fenerbaheliliime ara vermitim tarafl gazeteci uur Dndar geldi artk Fenerbahe yi braktm,['Ali ko gelince yllk Fenerbaheliliime ara vermitim tarafl gazeteci uur Dndar geldi artk Fenerbahe yi braktm'],"When my life came, I took a break from my annual Fenerbaheli education, but the biased journalist Uur Dndar came, I left Fenerbahe.",Neutral,0.0
NGNLERDENGALATASARAY,['NGNLERDENGALATASARAY'],NGNLERDENGALATASARAY,Neutral,0.0
Fenerbahe,['Fenerbahe'],Fenerbahe,Neutral,0.0
EN Umarm hakem konuulmaz,['EN Umarm hakem konuulmaz'],EN I hope no referee will be called,Neutral,0.0
Austos Fenerbahe Taksim Yry araclyla,['Austos Fenerbahe Taksim Yry araclyla'],via August Fenerbahe Taksim Yry,Neutral,0.0
Fenerbahe,['Fenerbahe'],Fenerbahe,Neutral,0.0
u ma alrsak yeni forma alcam kendime gldr yzmz artkkkk,['u ma alrsak yeni forma alcam kendime gldr yzmz artkkkk'],"If we get a job with me, I will get a new uniform.",Positive,0.13636363636363635
Fenerbahce adaminnn Fenerbahcee adaminnn Fenerbahce adaminnn aminaaaa koyarrrrr bestesini bagirarak soyliyorum,['Fenerbahce adaminnn Fenerbahcee adaminnn Fenerbahce adaminnn aminaaaa koyarrrrr bestesini bagirarak soyliyorum'],I'm singing Fenerbahce adaminnn Fenerbahcee adaminnn Fenerbahce adaminnn aminaaaa putrrrr composition by shouting,Neutral,0.0
Ciddimisiniz olum amk lalssldlsl,['Ciddimisiniz olum amk lalssldlsl'],"Are you serious, my dear lssldlsl",Negative,-0.3333333333333333
HAAAATTIIRRRLLAAAA,['HAAAATTIIRRRLLAAAA'],HAAAATTIIRRRLLAAAAA,Neutral,0.0
monarch Yldrm ko dneminde akr nderliinde hakemler btn tffler mhklar ampiyonluklarmz aldlar yanlarna kald nk oyuna devam ettik . En gl camiann banda kadar etkisiz kaldklar camiay ezdirdikleri iin fenerbahe ynetimlerine sayg duymuyorum .,"['monarch Yldrm ko dneminde akr nderliinde hakemler btn tffler mhklar ampiyonluklarmz aldlar yanlarna kald nk oyuna devam ettik .', 'En gl camiann banda kadar etkisiz kaldklar camiay ezdirdikleri iin fenerbahe ynetimlerine sayg duymuyorum .']","During the monarch Yildirim code term, the referees under the leadership of courtesans won our championship titles, we stayed next to them, and we continued the game. I do not respect the management of Fenerbahe because they were ineffective until the very beginning and they oppressed the community .",Negative,-0.06666666666666667
fenerbahe,['fenerbahe'],fenerbahce,Neutral,0.0
Bu hakemlerle olmaz dedik iinizdekiFenerbahe sevgisizlii duymanz zaman cannz yand zaman gerekleri grdnz.kredin dme potasnda deilsiniz.Bugn baktmzda yabanc hakem art .,['Bu hakemlerle olmaz dedik iinizdekiFenerbahe sevgisizlii duymanz zaman cannz yand zaman gerekleri grdnz.kredin dme potasnda deilsiniz.Bugn baktmzda yabanc hakem art .'],"We said that this would not happen with the referees. When you hear the love of Fenerbahe in your heart, when you feel hurt, you see the requirements. You are not at the bottom of the credit card. Today, we look at foreign referees.",Positive,0.1875
Trkiye tek gerek derbi vardr Fenerbahe gs derbisidir,['Trkiye tek gerek derbi vardr Fenerbahe gs derbisidir'],"There is only one real derby in Turkey, Fenerbahe is a gs derby.",Positive,0.1
,[],,Neutral,0.0
Sizin kazandanz seimde FENERBAHEninkazanmas imkansz . Sabit bir fikre bal baka insann fikrine saldra bilecek kadar kr birinin btnletirici bar ortam yaratmas imkansz .,"['Sizin kazandanz seimde FENERBAHEninkazanmas imkansz .', 'Sabit bir fikre bal baka insann fikrine saldra bilecek kadar kr birinin btnletirici bar ortam yaratmas imkansz .']",It is impossible for Fenerbahce to win if you choose your boiler. It is impossible for someone blind enough to attack another person's opinion to create an integrative bar environment based on a fixed idea.,Negative,-0.15555555555555553
Fenerbahe ucuyor,['Fenerbahe ucuyor'],Fenerbahe is flying,Neutral,0.0
Fenerbahe formal iftler gryorum yerde zaman baba mezara girince mi,['Fenerbahe formal iftler gryorum yerde zaman baba mezara girince mi'],"Fenerbahe, I see formal couples on the ground when my father enters the grave",Neutral,0.0
,[],,Neutral,0.0
,[],,Neutral,0.0
Hazar Byka Keremin inallah sakatl tamamen gemitir . Fenerbahe mann ligde bir iddiamz kalmadndan artk pek bir nemi yok . Keremi riske etmek hi mantkl olmaz .,"['Hazar Byka Keremin inallah sakatl tamamen gemitir .', 'Fenerbahe mann ligde bir iddiamz kalmadndan artk pek bir nemi yok .', 'Keremi riske etmek hi mantkl olmaz .']",Hazar Byka Keremin I hope that the injured is completely a ship. Fenerbahe mann doesn't matter much anymore since we don't have a claim in the league. It would not make sense to risk Kerem.,Positive,0.15000000000000002
BANA NE,['BANA NE'],WHAT TO ME,Neutral,0.0
Uur Dndar Fenerbahe Yksek Divan Kurulu Bakan oldu,['Uur Dndar Fenerbahe Yksek Divan Kurulu Bakan oldu'],Uur Dndar became Minister of the Fenerbahe High Council,Positive,0.16
Fenerbahe Safiport Euroleague finalinde ...,['Fenerbahe Safiport Euroleague finalinde ...'],Fenerbahe Safiport in the Euroleague final...,Neutral,0.0
kaplan ok kr herzaman Fenerbahe,['kaplan ok kr herzaman Fenerbahe'],tiger ok kr always Fenerbahe,Positive,0.5
u iftiralara bakn sluba bakn . Bunlar Fenerbahe taraftar deil koun akakliini yapyorlar . Gerek Fenerbahe taraftarlar iin sn . kazandi Fenerbahe kazandi . Trkiyenin gvenilir ismidir . Hazmedemeyenler gemi olsun .,"['u iftiralara bakn sluba bakn .', 'Bunlar Fenerbahe taraftar deil koun akakliini yapyorlar .', 'Gerek Fenerbahe taraftarlar iin sn .', 'kazandi Fenerbahe kazandi .', 'Trkiyenin gvenilir ismidir .', 'Hazmedemeyenler gemi olsun .']","Look at those slanders, look at the language. They are not supporters of Fenerbahe but they are doing the same for the club . For real Fenerbahe fans . won Fenerbahe won . It is the reliable name of Turkey. Those who can't digest it, let it be a ship.",Positive,0.1
FenerbaheGalatasaray derbisi var . Eskiden heyecanla beklediim man yerinde yeller esiyor . Hayata dair kayglarm kadar ar basyor iki saatliine bile koplak zor ...,"['FenerbaheGalatasaray derbisi var .', 'Eskiden heyecanla beklediim man yerinde yeller esiyor .', 'Hayata dair kayglarm kadar ar basyor iki saatliine bile koplak zor ...']","There is Fenerbahe-Galatasaray derby. Winds are blowing in the place where I used to wait with excitement. It hurts as much as my worries about life, it's hard even for two hours...",Negative,-0.04583333333333334
bugn gnlerden FENERBAHE,['bugn gnlerden FENERBAHE'],FENERBAHE from today,Neutral,0.0
Malesef ansnz yok efendim bahisler Fenerbahe alr diyor,['Malesef ansnz yok efendim bahisler Fenerbahe alr diyor'],"Unfortunately, you don't have a chance, sir, bets say Fenerbahe will win.",Positive,0.15000000000000002
FBTSBJK sene Galatasaraydan iyiler maclarda belli oluyor ortasahalar retken oyuncular var galatasaray yok malesef yzden kafaya takmyorum ligde ortasaha yoksa puanda yok oyunda,['FBTSBJK sene Galatasaraydan iyiler maclarda belli oluyor ortasahalar retken oyuncular var galatasaray yok malesef yzden kafaya takmyorum ligde ortasaha yoksa puanda yok oyunda'],"FBTSBJK The best from Galatasaray is evident in the matches, there are productive players in the midfielders, there is no galatasaray, unfortunately, that's why I don't mind if there is no midfielder in the league, there is no score in the game",Positive,0.0875
Nisan Fenerbahe Galatasaray Derbisi Hangi Kanalda Derbiyi Canl zle,['Nisan Fenerbahe Galatasaray Derbisi Hangi Kanalda Derbiyi Canl zle'],April Fenerbahe Galatasaray Derby On Which Channel Watch The Derby,Neutral,0.0
Fenerbahe Galatasaray,['Fenerbahe Galatasaray'],Fenerbahe Galatasaray,Neutral,0.0
Fenerbahe galatasaray,['Fenerbahe galatasaray'],Fenerbahe Galatasaray,Neutral,0.0
Yine ayn duygular Allahn izniyle,['Yine ayn duygular Allahn izniyle'],"Again, the same feelings, by the grace of Allah",Neutral,0.0
Lan tinerci small clup laf size denmesiyle baslad anlatyorsun ahahahah,['Lan tinerci small clup laf size denmesiyle baslad anlatyorsun ahahahah'],Damn thinner small club talk started with you being told ahahahah,Negative,-0.25
Fenerbahe,['Fenerbahe'],Fenerbahe,Neutral,0.0
Fenerbahe sana kadkyde hi acmak yok,['Fenerbahe sana kadkyde hi acmak yok'],Fenerbahe don't feel sorry for you in kadky,Negative,-0.5
Kadnlarda euroleague ampiyonluu ardndan bir derbi galibiyeti gzel gn olur be haydi bakalm inallah e,['Kadnlarda euroleague ampiyonluu ardndan bir derbi galibiyeti gzel gn olur be haydi bakalm inallah e'],"It will be a good day to win a derby after the euroleague championship in women, let's see, I hope",Positive,0.75
Bugn gnlerden,['Bugn gnlerden'],from today,Neutral,0.0
FARK STYORUM,['FARK STYORUM'],I STAND A DIFFERENCE,Neutral,0.0
Fenerbahe Galatasaray derbisi diyince aklma lk ma lk RvPnin fenerbahe kariyerindeki iyi ma geliyor,['Fenerbahe Galatasaray derbisi diyince aklma lk ma lk RvPnin fenerbahe kariyerindeki iyi ma geliyor'],"When Fenerbahe says Galatasaray derby, the first thing that comes to mind is the good news of RvP's fenerbahe career.",Positive,0.475
Fenerbahe alr .,['Fenerbahe alr .'],Fenerbahce alr.,Neutral,0.0
Fenerbahe Galatasaray nakavt edecek,['Fenerbahe Galatasaray nakavt edecek'],Fenerbahe will knock out Galatasaray,Neutral,0.0
Beikta m Fenerbahe mi,['Beikta m Fenerbahe mi'],Beikta m Fenerbahe,Neutral,0.0
Son Dakika Galatasaray Fenerbahe derbisine hazr,['Son Dakika Galatasaray Fenerbahe derbisine hazr'],Last Minute Galatasaray Fenerbahe derby ready,Positive,0.1
Kadn Milli Bri Takmndan tarihi zafer Kozan Son Kfte Alanya Nisan Pazar NianmzVar AsRam Josef Glse Birsel Aleyna Ertrk Haluk Levent Rize Arsenal Filiki Eterya Fenerbaheye imibekliyor,['Kadn Milli Bri Takmndan tarihi zafer Kozan Son Kfte Alanya Nisan Pazar NianmzVar AsRam Josef Glse Birsel Aleyna Ertrk Haluk Levent Rize Arsenal Filiki Eterya Fenerbaheye imibekliyor'],Historical Victory by Women's National Team Kozan Last Kfte Alanya April Sunday We Have a NianmAsRam Josef Glse Birsel Aleyna Ertrk Haluk Levent Rize Arsenal Filiki Eterya is waiting for Fenerbahe,Neutral,0.0
